LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,TotalSF,TotalBath,TotalPorchSF,YearBuildAgo,YearRemodAddAgo,GarageYrBltAgo,MoSoldAgo,BsmtFinQuality1,OverallQual_x_TotalSF,MSZoning_FV,MSZoning_RL,MSZoning_RM,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_NAmes,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Foundation_CBlock,Foundation_PConc,CentralAir_Y,GarageType_Attchd,GarageType_CarPort,SaleType_New,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
73.0,8475,4,7,0.0,3,3,3,1,228.0,0.0,724.0,5,952,0,952,2,1,3,4,0,0,0,1,1.0,283.0,3,3,0,0,0,0,0,0,1904.0,1.0,0,54,54,54.0,32,4.0,7616.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,11.818577604251555
50.0,8635,5,5,0.0,3,3,3,1,336.0,41.0,295.0,3,1072,213,1285,2,1,3,6,2,0,0,1,1.0,240.0,3,3,0,0,0,0,0,0,1957.0,2.0,0,62,9,62.0,35,3.0,9785.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.751950239425476
72.0,10778,4,5,0.0,3,3,3,1,0.0,0.0,1768.0,3,1768,0,1768,4,2,3,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3536.0,2.0,0,42,42,2010.0,8,1.0,14144.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,11.824087219587643
60.0,10440,5,6,0.0,3,3,3,1,0.0,0.0,440.0,4,682,548,1230,2,1,3,5,0,0,0,1,2.0,440.0,3,3,0,74,0,128,0,0,1670.0,1.5,202,100,29,44.0,19,1.0,8350.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,11.608244735642321
100.0,13000,6,6,576.0,3,4,4,1,448.0,0.0,448.0,3,1182,960,2142,4,1,4,8,0,1,4,3,1.0,509.0,3,3,0,0,72,0,252,0,3038.0,2.5,324,42,42,42.0,18,3.5,18228.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,12.173037959397275
32.0,4500,6,5,443.0,3,4,5,1,1201.0,0.0,36.0,5,1337,0,1337,2,1,3,5,0,0,0,3,2.0,405.0,3,3,0,0,199,0,0,0,2574.0,3.0,199,12,12,12.0,57,5.0,15444.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,11.941462360646149
78.0,10206,8,5,468.0,3,3,4,1,33.0,0.0,1530.0,5,1563,0,1563,3,1,4,6,0,1,4,2,3.0,758.0,3,3,0,144,99,0,0,0,3126.0,2.0,243,3,3,3.0,26,5.0,25008.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,12.409017571151187
80.0,8892,5,5,66.0,3,3,3,1,0.0,0.0,1065.0,4,1065,0,1065,3,1,3,6,0,0,0,1,2.0,461.0,3,3,0,74,0,0,0,0,2130.0,1.5,74,50,50,36.0,41,1.0,10650.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,11.748005492256807
64.0,8530,7,5,22.0,3,3,4,1,0.0,0.0,384.0,4,804,670,1474,3,1,3,7,0,1,3,3,2.0,400.0,3,3,0,120,72,0,0,0,1858.0,2.5,192,15,14,15.0,19,1.0,13006.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.034696963475044
121.0,16059,8,5,284.0,4,3,4,1,0.0,0.0,1288.0,5,1301,1116,2417,4,1,4,9,0,1,3,1,2.0,462.0,3,3,0,127,82,0,0,0,3705.0,2.5,209,19,18,19.0,56,1.0,29640.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.468440756144114
122.0,11911,6,5,0.0,4,3,4,3,0.0,0.0,684.0,5,684,876,1560,3,1,4,6,0,1,4,3,2.0,400.0,3,3,0,100,38,0,0,0,2244.0,2.5,138,5,5,5.0,21,1.0,13464.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.066816325306588
40.0,3951,6,5,76.0,4,3,4,3,0.0,0.0,612.0,5,612,612,1224,2,1,4,4,0,0,0,2,2.0,528.0,3,3,0,0,234,0,0,0,1836.0,2.5,234,1,1,1.0,18,1.0,11016.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,12.010671928196443
105.0,8470,3,2,0.0,2,2,3,1,0.0,0.0,1013.0,3,1013,0,1526,2,1,2,6,0,0,0,0,0.0,0.0,0,0,2,0,0,156,0,0,2026.0,1.0,156,95,28,2010.0,14,1.0,6078.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11.350418300109132
60.0,8070,4,5,0.0,3,3,4,1,588.0,0.0,402.0,5,990,0,990,3,1,3,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1980.0,2.0,0,16,15,2010.0,40,5.0,7920.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,11.724813914587886
60.0,7200,4,5,0.0,3,3,0,0,0.0,0.0,0.0,3,1040,0,1040,2,1,3,4,0,0,0,1,2.0,420.0,3,3,0,0,29,0,0,0,1040.0,1.0,29,60,60,60.0,53,0.0,4160.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,11.60733523953139
85.0,8500,5,3,203.0,3,3,3,1,600.0,0.0,635.0,3,1235,0,1235,2,1,3,6,0,0,0,1,2.0,480.0,3,3,0,0,0,0,0,0,2470.0,1.0,0,49,49,49.0,48,3.5,12350.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,11.498836682527127
80.0,13360,5,7,0.0,3,4,4,1,713.0,0.0,163.0,5,964,0,964,2,1,3,5,0,0,0,1,2.0,432.0,3,3,0,0,0,44,0,0,1840.0,2.0,44,89,4,89.0,16,4.0,9200.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.004574385508691
60.0,7200,6,6,0.0,3,3,3,2,1046.0,0.0,168.0,5,1260,1031,2291,4,2,3,9,0,1,4,1,2.0,506.0,3,3,0,0,0,0,99,0,3505.0,2.5,99,100,12,110.0,37,3.5,21030.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,11.804855999911272
69.0,9337,6,5,0.0,3,4,4,1,648.0,0.0,176.0,5,905,881,1786,3,1,4,7,0,0,0,2,2.0,684.0,3,3,0,0,162,0,0,0,2610.0,3.5,162,13,13,13.0,43,5.0,15660.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.229549885708273
64.0,9765,6,8,68.0,5,4,4,1,310.0,0.0,370.0,4,680,790,1470,3,1,3,6,0,1,3,3,2.0,420.0,3,3,0,232,63,0,0,0,2150.0,2.5,295,17,17,17.0,20,4.0,12900.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.128116509451258
78.0,10264,7,5,183.0,4,3,4,3,1162.0,0.0,426.0,5,1588,0,1588,3,1,4,6,0,0,0,2,2.0,472.0,3,3,0,158,29,0,0,0,3176.0,2.0,187,11,11,11.0,52,4.0,22232.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.273735966890268
73.0,10921,4,5,48.0,3,3,3,1,520.0,0.0,440.0,3,960,0,960,3,1,3,6,0,0,0,3,1.0,432.0,3,3,1,120,0,0,0,0,1920.0,2.0,120,45,45,45.0,43,3.5,7680.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.459007676978688
85.0,10625,5,5,0.0,3,3,3,1,108.0,0.0,350.0,2,835,0,835,2,1,3,5,0,0,0,1,1.0,366.0,2,3,0,0,0,77,0,0,1293.0,1.0,77,90,60,90.0,7,4.0,6465.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.326607934898927
77.0,9320,4,5,0.0,3,3,3,1,569.0,0.0,381.0,2,1225,0,1225,3,1,3,6,0,0,0,0,0.0,0.0,0,0,0,352,0,0,0,0,2175.0,2.5,352,51,51,2010.0,11,4.0,8700.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,11.767187766223199
80.0,10603,6,7,28.0,3,3,3,2,1200.0,0.0,410.0,4,1610,0,1610,3,1,4,6,0,2,3,2,2.0,480.0,3,3,0,168,68,0,0,0,3220.0,3.0,236,33,9,33.0,10,4.0,19320.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.230770136157428
77.0,9206,6,5,336.0,4,3,4,1,0.0,0.0,741.0,3,977,755,1732,3,1,4,7,0,1,3,3,2.0,476.0,3,3,0,192,46,0,0,0,2473.0,2.5,238,25,25,25.0,6,1.0,14838.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.08954444723597
64.0,7018,5,5,0.0,3,2,0,0,0.0,0.0,0.0,3,1535,0,1535,4,2,3,8,0,0,0,1,2.0,410.0,3,3,0,0,0,0,0,0,1535.0,2.0,0,31,31,31.0,18,0.0,7675.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,11.68658461118553
94.0,10402,7,5,0.0,3,3,4,1,0.0,0.0,1226.0,5,1226,0,1226,3,1,4,6,0,0,0,2,3.0,740.0,3,3,0,0,36,0,0,0,2452.0,2.0,36,1,1,1.0,7,1.0,17164.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.200562492481511
60.0,7758,7,4,600.0,3,2,3,1,224.0,0.0,816.0,5,1226,592,1818,4,1,3,7,0,2,3,1,1.0,240.0,3,3,0,0,0,0,184,0,2858.0,1.5,184,79,60,59.0,42,2.0,20006.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.040614105490253
75.0,9375,8,5,768.0,4,3,5,1,0.0,0.0,1053.0,5,1053,939,1992,3,1,4,9,0,1,4,2,2.0,648.0,3,3,0,140,45,0,0,0,3045.0,2.5,185,7,6,7.0,28,1.0,24360.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,12.429220196836383
60.0,10800,4,7,0.0,3,3,2,1,0.0,0.0,641.0,4,1047,0,1047,2,1,3,6,0,0,0,1,1.0,273.0,2,2,2,0,0,0,0,0,1688.0,1.0,0,125,15,56.0,40,1.0,6752.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,11.51293546492023
50.0,6000,5,5,0.0,3,3,3,1,104.0,169.0,516.0,5,789,0,789,2,1,3,5,0,0,0,1,1.0,250.0,3,3,0,0,0,0,0,0,1578.0,1.0,0,62,60,62.0,32,4.0,7890.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,11.652696102959753
85.0,8500,5,7,0.0,3,3,3,1,0.0,0.0,793.0,3,997,520,1517,3,1,2,7,0,0,0,0,0.0,0.0,0,0,2,0,0,144,0,0,2310.0,2.0,144,91,5,2010.0,40,1.0,11550.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,11.652696102959753
105.0,11751,6,6,480.0,3,3,4,1,705.0,0.0,1139.0,5,1844,0,1844,3,1,3,7,0,1,3,2,2.0,546.0,3,3,0,0,122,0,0,0,3688.0,2.0,122,33,33,33.0,11,3.0,22128.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.154784614286667
75.0,9525,6,4,0.0,3,3,3,1,444.0,0.0,550.0,4,1216,639,1855,4,1,3,7,0,0,0,1,1.0,325.0,3,3,0,182,0,0,0,0,2849.0,2.0,182,56,38,56.0,50,3.5,17094.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.827013315851762
64.0,7750,7,5,0.0,3,3,4,1,250.0,0.0,134.0,5,774,656,1430,3,1,3,7,0,1,3,3,2.0,400.0,3,3,0,180,0,0,0,0,1814.0,2.5,180,10,10,10.0,8,5.0,12698.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.100717685412471
77.0,9965,7,5,220.0,4,3,5,3,984.0,0.0,280.0,5,1282,1414,2696,4,1,5,10,0,1,4,3,3.0,792.0,3,3,0,120,184,0,168,0,3960.0,3.5,472,3,3,3.0,38,5.0,27720.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,12.85832230788469
70.0,21000,6,5,184.0,3,4,4,2,35.0,869.0,905.0,3,2259,0,2259,3,1,4,7,0,2,4,1,2.0,450.0,3,3,0,166,120,192,0,0,4068.0,3.0,478,57,57,57.0,38,4.0,24408.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,12.28765724080691
61.0,7259,6,8,0.0,3,3,3,1,774.0,150.0,104.0,5,1436,884,2320,3,1,4,9,0,1,3,1,1.0,180.0,3,3,0,224,0,0,0,0,3348.0,3.5,224,65,8,65.0,41,4.0,20088.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,12.466515835145202
34.0,3230,6,5,1129.0,3,3,4,1,419.0,0.0,310.0,4,729,729,1458,2,1,3,5,0,1,2,1,2.0,440.0,3,3,0,0,32,0,0,0,2187.0,2.5,32,11,11,11.0,42,5.0,13122.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,12.07824495582233
72.0,11616,5,5,116.0,3,3,3,1,170.0,670.0,252.0,3,1092,0,1092,3,1,3,6,0,1,1,1,1.0,288.0,3,3,0,0,20,144,0,0,2184.0,1.5,164,48,48,48.0,15,2.0,10920.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,11.842236406331555
74.0,8536,5,5,0.0,3,3,4,1,0.0,0.0,1125.0,4,1125,0,1125,2,1,3,5,0,0,0,1,2.0,430.0,3,3,0,80,64,0,0,0,2250.0,1.5,144,4,3,3.0,44,1.0,11250.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,11.951186847493476
90.0,12376,7,5,0.0,3,3,4,2,1470.0,0.0,203.0,4,1699,1523,3222,5,1,4,11,0,2,3,1,3.0,594.0,3,3,0,367,0,0,0,0,4895.0,4.0,367,20,20,20.0,7,5.0,34265.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.676079399771027
65.0,8461,6,5,0.0,4,3,4,1,0.0,0.0,728.0,5,728,728,1456,3,1,4,8,0,1,4,3,2.0,390.0,3,3,0,0,24,0,0,0,2184.0,2.5,24,5,4,5.0,53,1.0,13104.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,12.0075668272517
80.5,21453,6,5,0.0,3,3,3,4,938.0,0.0,0.0,5,988,0,988,1,1,3,4,0,2,3,1,2.0,540.0,3,3,0,0,130,0,0,0,1926.0,2.0,260,41,41,41.0,50,4.0,11556.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.100717685412471
50.0,6060,4,5,0.0,3,3,3,1,0.0,0.0,732.0,4,772,351,1123,3,1,3,4,0,0,0,1,1.0,264.0,3,3,1,0,0,140,0,0,1855.0,1.0,140,71,60,31.0,42,1.0,7420.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,11.51293546492023
75.0,9464,6,7,135.0,3,4,3,1,570.0,0.0,510.0,4,1080,0,1080,3,1,3,5,0,0,0,1,1.0,288.0,3,3,0,0,0,0,130,0,2160.0,1.0,130,52,52,52.0,30,3.0,12960.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.820417517632333
55.0,7892,6,5,0.0,4,3,4,1,300.0,0.0,899.0,5,1199,0,1199,2,1,4,5,0,0,0,2,2.0,530.0,3,3,0,0,63,0,0,0,2398.0,2.0,63,17,17,17.0,33,5.0,14388.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,11.944064817531656
48.0,17043,6,5,0.0,3,4,4,1,0.0,0.0,1362.0,3,1586,0,1586,3,1,3,7,0,1,3,1,2.0,435.0,3,3,0,192,0,0,0,0,2948.0,2.0,192,31,12,31.0,23,1.0,17688.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.10625783509458
60.0,6780,6,8,0.0,3,2,3,3,490.0,0.0,30.0,4,520,0,754,2,1,3,5,0,0,0,0,0.0,0.0,0,0,2,53,0,0,0,0,1040.0,2.0,53,75,28,2010.0,54,5.0,6240.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,11.344518647594766
24.0,4928,6,5,0.0,3,3,4,1,120.0,0.0,958.0,3,958,0,958,2,1,3,5,0,1,3,2,2.0,440.0,3,3,0,0,205,0,0,0,2036.0,2.0,205,34,34,33.0,46,4.0,12216.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.759793355371237
55.0,4388,5,7,0.0,3,4,3,1,116.0,0.0,556.0,5,840,0,840,3,1,3,5,0,1,3,0,0.0,0.0,0,0,2,0,0,0,0,0,1512.0,1.0,0,80,60,2010.0,42,2.0,7560.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,11.373674891823535
69.0,7590,6,5,266.0,3,3,3,1,512.0,0.0,148.0,3,660,688,1348,3,1,3,6,0,1,2,2,2.0,453.0,3,3,0,188,108,0,0,0,2008.0,1.5,296,44,44,44.0,53,3.0,12048.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.951186847493476
69.0,8973,5,7,85.0,3,3,3,1,567.0,28.0,413.0,3,1053,0,1053,3,1,5,6,0,0,0,2,2.0,750.0,3,3,0,0,80,0,0,0,2061.0,2.0,260,52,19,12.0,53,3.5,10305.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,11.918397239722838
88.0,14200,7,6,309.0,3,3,3,1,445.0,0.0,479.0,5,1216,941,2157,4,1,4,8,0,2,4,3,2.0,487.0,3,3,0,105,66,0,0,0,3081.0,2.5,171,44,44,44.0,55,3.5,21567.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,12.328294703023396
64.0,12224,6,5,40.0,4,3,4,1,695.0,0.0,297.0,5,1022,1032,2054,3,1,4,7,0,1,3,2,2.0,390.0,3,3,0,24,48,0,0,0,3046.0,3.5,72,10,10,10.0,17,5.0,18276.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.404927602627597
75.0,7388,5,6,0.0,3,3,3,1,405.0,0.0,658.0,4,1327,0,1327,3,1,4,7,0,0,0,1,2.0,624.0,3,3,0,0,0,0,0,0,2390.0,2.0,0,51,8,36.0,41,3.5,11950.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,11.923384748066601
82.0,6853,8,5,136.0,4,3,5,1,1005.0,0.0,262.0,5,1296,0,1296,2,1,4,6,0,0,0,3,2.0,471.0,3,3,0,192,25,0,0,0,2563.0,3.0,217,9,8,9.0,18,5.0,20504.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.301387370778713
78.0,10335,5,6,0.0,3,3,3,1,570.0,0.0,891.0,4,1721,0,1721,3,1,3,7,2,1,3,2,2.0,440.0,3,3,0,0,96,180,0,0,3182.0,2.5,276,42,17,42.0,53,3.5,15910.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,12.100717685412471
80.0,10400,7,6,288.0,3,3,3,1,0.0,0.0,1304.0,4,1682,0,1682,3,1,3,7,0,1,4,1,2.0,530.0,3,3,0,98,0,0,0,0,2986.0,2.0,98,40,40,40.0,31,1.0,20902.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.066816325306588
73.0,10355,5,5,196.0,3,3,3,1,695.0,0.0,519.0,3,1214,0,1214,3,1,3,5,0,1,2,2,1.0,318.0,3,3,0,0,111,0,0,0,2428.0,2.0,111,43,43,43.0,41,3.0,12140.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.870606902224587
82.0,11070,7,5,70.0,3,3,3,1,0.0,0.0,1907.0,4,1959,0,1959,5,2,3,9,0,0,0,1,3.0,766.0,3,3,0,0,0,0,0,0,3866.0,3.0,0,22,21,21.0,53,1.0,27062.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,12.049424683420915
73.0,9066,8,5,320.0,4,3,4,2,668.0,0.0,336.0,5,1004,848,1852,3,1,4,7,0,2,3,3,3.0,660.0,3,3,0,224,106,0,0,0,2856.0,2.5,330,11,10,11.0,24,5.0,22848.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.345838935721968
65.0,15426,6,5,0.0,3,3,4,1,821.0,0.0,107.0,5,928,836,1764,3,1,4,7,0,0,0,2,2.0,470.0,3,3,0,276,99,0,0,0,2692.0,3.5,375,13,13,13.0,16,5.0,16152.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.352339472153524
70.0,10500,4,5,0.0,3,3,3,1,432.0,0.0,432.0,3,864,0,864,3,1,3,5,0,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1728.0,1.0,0,39,39,2010.0,8,4.0,6912.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,11.652696102959753
78.0,11645,7,5,0.0,4,3,4,3,1300.0,0.0,434.0,5,1734,0,1734,3,1,4,7,0,0,0,3,2.0,660.0,3,3,0,160,24,0,0,0,3468.0,3.0,184,5,5,5.0,59,5.0,24276.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.468440756144114
71.0,8520,5,4,0.0,3,2,3,1,507.0,0.0,403.0,2,910,475,1385,4,1,3,6,0,0,0,1,2.0,720.0,3,3,0,0,0,0,0,0,2295.0,2.0,0,58,58,10.0,6,3.5,11475.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,12.019749091416921
78.0,10335,7,5,183.0,4,3,4,4,679.0,0.0,811.0,5,1501,0,1501,3,1,4,6,0,0,0,2,2.0,577.0,3,3,0,144,29,0,0,0,2991.0,3.0,173,11,11,11.0,18,5.0,20937.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.225880174775122
70.0,9100,5,5,336.0,3,3,3,1,1332.0,0.0,396.0,3,1728,0,1728,6,2,3,10,0,0,0,1,2.0,504.0,3,3,0,0,0,0,0,0,3456.0,3.0,0,47,47,47.0,49,3.5,17280.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,11.736077016252437
24.0,2522,6,5,50.0,4,3,4,1,0.0,0.0,970.0,5,970,739,1709,3,1,4,7,4,0,0,1,2.0,380.0,3,3,0,0,40,0,0,0,2679.0,2.0,40,6,4,6.0,56,1.0,16074.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,11.775297421715827
51.0,6120,5,7,0.0,3,3,3,1,209.0,0.0,506.0,3,875,0,875,2,1,3,5,0,0,0,1,1.0,180.0,2,3,0,48,0,0,0,0,1590.0,2.0,48,79,17,79.0,13,3.0,7950.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.561725152903833
64.0,9505,7,5,180.0,4,3,4,1,0.0,0.0,884.0,5,884,1151,2035,3,1,4,8,0,1,4,3,2.0,434.0,3,3,0,144,48,0,0,0,2919.0,2.5,192,9,9,9.0,7,1.0,20433.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.312686874960354
63.0,7500,7,5,120.0,3,3,4,1,680.0,0.0,400.0,5,1080,0,1080,3,1,4,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2160.0,2.0,0,6,5,2010.0,32,5.0,15120.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,11.856522261533737
51.0,6240,5,4,0.0,3,3,4,1,0.0,0.0,896.0,4,896,448,1344,3,1,3,7,0,0,0,1,1.0,240.0,2,3,0,200,114,0,0,0,2240.0,1.0,314,74,60,74.0,56,1.0,11200.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.652696102959753
120.0,10356,5,6,0.0,3,3,3,3,716.0,0.0,253.0,3,969,0,969,3,1,3,5,0,0,0,1,2.0,440.0,3,3,0,0,0,0,0,0,1938.0,1.5,0,35,35,35.0,47,3.0,9690.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.711784520403112
107.0,13891,8,5,436.0,4,3,5,4,1400.0,0.0,310.0,5,1710,0,1710,2,1,4,6,0,1,4,2,3.0,866.0,3,3,0,0,102,0,0,0,3420.0,3.0,102,3,2,3.0,35,5.0,27360.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,12.827731880206521
80.0,14803,6,5,252.0,3,3,3,1,416.0,0.0,409.0,4,1097,896,1993,4,1,3,8,0,1,4,2,2.0,495.0,3,3,0,0,66,0,0,0,2818.0,2.5,66,39,39,39.0,54,3.5,16908.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.154784614286667
80.5,13500,6,7,0.0,3,3,4,4,429.0,1080.0,93.0,4,1252,0,1252,1,1,3,4,0,1,4,2,2.0,564.0,3,3,0,409,0,0,0,0,2854.0,2.0,409,50,35,50.0,33,3.0,17124.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.367345048436391
